time_s,time_days,time_years,Tout_degC,power_W,cumulative_energy_J,cumulative_energy_MWh
15379200.0,178.0,0.4876712328767123,17.761197208636897,271641.9023022914,4661295824704.154,1294.804395751154
15465600.0,179.0,0.4904109589041096,17.757391629740525,271508.70704091835,4684759931027.781,1301.3222030632726
15552000.0,180.0,0.4931506849315068,17.753610978247576,271376.38423866517,4708212566971.06,1307.8368241586277
15638400.0,181.0,0.4958904109589041,17.749854951497923,271244.9233024273,4731653807456.835,1314.348279849121
15724800.0,182.0,0.4986301369863014,17.746123252177107,271114.31382619875,4755083726500.792,1320.8565906946644
15811200.0,183.0,0.5013698630136987,17.742415588187946,270984.5455865781,4778502397227.424,1327.3617770076178
15897600.0,184.0,0.5041095890410959,17.738731672530246,270855.6085385586,4801909891885.63,1333.8638588571193
15984000.0,185.0,0.5068493150684932,17.735071223180856,270727.49281132995,4825306281863.945,1340.3628560733182
16070400.0,186.0,0.5095890410958904,17.731433962991343,270600.188704697,4848691637705.4375,1346.8587882515103
16156800.0,187.0,0.5123287671232877,17.727819619566624,270473.68668483186,4872066029122.266,1353.3516747561848
16243200.0,188.0,0.5150684931506849,17.72422792516361,270347.97738072637,4895429525009.897,1359.8415347249716
16329600.0,189.0,0.5178082191780822,17.720658616587574,270223.0515805651,4918782193461.025,1366.328387072507
16416000.0,190.0,0.5205479452054794,17.71711143508767,270098.90022806847,4942124101779.158,1372.8122504942105
16502400.0,191.0,0.5232876712328767,17.713586126264456,269975.51441925595,4965455316491.923,1379.2931434699785
16588800.0,192.0,0.5260273972602739,17.710082439967383,269852.8853988584,4988775903364.065,1385.771084267796
16675200.0,193.0,0.5287671232876713,17.70660013020945,269731.0045573307,5012085927410.173,1392.2460909472702
16761600.0,194.0,0.5315068493150685,17.703138955065494,269609.8634272923,5035385452907.108,1398.7181813630857
16848000.0,195.0,0.5342465753424658,17.699698676601145,269489.4536810401,5058674543406.188,1405.1873731683856
16934400.0,196.0,0.536986301369863,17.696279060769264,269369.76712692424,5081953261745.093,1411.6536838180814
17020800.0,197.0,0.5397260273972603,17.6928798773373,269250.79570680554,5105221670059.51,1418.1171305720861
17107200.0,198.0,0.5424657534246575,17.689500899803466,269132.5314931213,5128479829794.547,1424.5777304984852
17193600.0,199.0,0.5452054794520548,17.686141905315516,269014.9666860431,5151727801715.887,1431.0355004766352
17280000.0,200.0,0.547945205479452,17.682802674596505,268898.0936108777,5174965645920.714,1437.4904572001983
17366400.0,201.0,0.5506849315068493,17.67948299187126,268781.90471549414,5198193421848.413,1443.9426171801147
17452800.0,202.0,0.5534246575342465,17.676182644785488,268666.3925674921,5221411188291.038,1450.3919967475106
17539200.0,203.0,0.5561643835616439,17.67290142434655,268551.5498521292,5244619003403.565,1456.838612056546
17625600.0,204.0,0.5589041095890411,17.669639124843197,268437.3693695119,5267816924713.94,1463.2824790872057
17712000.0,205.0,0.5616438356164384,17.666395543780748,268323.8440323262,5291005009132.899,1469.7236136480276
17798400.0,206.0,0.5643835616438356,17.663170481823066,268210.9668638073,5314183312963.612,1476.1620313787812
17884800.0,207.0,0.5671232876712329,17.659963742710705,268098.73099487467,5337351891911.107,1482.5977477530853
17971200.0,208.0,0.5698630136986301,17.656775133224958,267987.1296628735,5360510801091.522,1489.0307780809785
18057600.0,209.0,0.5726027397260274,17.6536044630995,267876.1562084826,5383660095041.165,1495.4611375114348
18144000.0,210.0,0.5753424657534246,17.65045154497552,267765.80407414323,5406799827725.374,1501.888841034826
18230400.0,211.0,0.5780821917808219,17.64731619434431,267656.06680205086,5429930052547.226,1508.3139034853405
18316800.0,212.0,0.5808219178082191,17.64419822948275,267546.93803189625,5453050822356.052,1514.7363395433476
18403200.0,213.0,0.5835616438356165,17.64109747140569,267438.41149919917,5476162189455.795,1521.1561637377208
18489600.0,214.0,0.5863013698630137,17.638013743805175,267330.48103318113,5499264205613.193,1527.5733904481092
18576000.0,215.0,0.589041095890411,17.63494687300871,267223.14055530494,5522356922065.816,1533.9880339071713
18662400.0,216.0,0.5917808219178082,17.631896687914313,267116.38407700096,5545440389529.932,1540.4001082027587
18748800.0,217.0,0.5945205479452055,17.62886301994913,267010.20569821954,5568514658208.221,1546.8096272800612
18835200.0,218.0,0.5972602739726027,17.62584570301573,266904.5996055506,5591579777797.344,1553.2166049437067
18921600.0,219.0,0.6,17.62284457345526,266799.5600709341,5614635797495.368,1559.6210548598244
19008000.0,220.0,0.6027397260273972,17.619859469985606,266695.0814494962,5637682766009.051,1566.0229905580698
19094400.0,221.0,0.6054794520547945,17.61689023366251,266591.15817818785,5660720731560.967,1572.4224254336018
19180800.0,222.0,0.6082191780821918,17.613936707840494,266487.7847744173,5683749741896.52,1578.8193727490332
19267200.0,223.0,0.6109589041095891,17.610998738123413,266384.95583431947,5706769844290.817,1585.2138456363382
19353600.0,224.0,0.6136986301369863,17.608076172318132,266282.6660311346,5729781085555.405,1591.6058570987236
19440000.0,225.0,0.6164383561643836,17.605168860408543,266180.91011429904,5752783512044.888,1597.995420012469
